_id,hospital_id,npi,name,specialty,specialty_code,address,city,state,zip,phone,coordinates.lat,coordinates.lng
691efe51a095716360cd199d,4e741eeb-5307-4720-8841-e85953c09f98,1639332232,VETERANS ADMINISTRATION,General Acute Care Hospital,282N00000X,423 E 23RD ST 2ND FLOOR MENAL HEALTH CLINIC,NEW YORK,NY,10010,2126867500,40.7370458,-73.9768397
691efe51a095716360cd199e,cf228890-9112-41c2-b3f4-5bea38593675,1235392606,HOSPITAL FOR SPECIAL SURGERY,Special Hospital,284300000X,270 W 17TH ST APT 11B,NEW YORK,NY,10011,5165510264,40.7412309,-74.0010072
691efe51a095716360cd199f,b2c420bb-2426-4c16-86d4-dfbd0efcffc8,1326201575,HOSPITAL FOR JOINT DISEASES NYU LAGONE MEDICAL CENTER,Special Hospital,284300000X,301 E 17TH ST,NEW YORK,NY,10003,2125986000,40.7343532,-73.9829855
691efe51a095716360cd19a0,a645fb05-9289-430b-ba39-1898953c057f,1467616219,NORTH GENERAL HOSPITAL,Psychiatric Hospital Unit,273R00000X,1879 MADISON AVE,NEW YORK,NY,10035,2124234843,40.8032081,-73.9418144
691efe51a095716360cd19a1,24231c10-9b2e-428d-99c7-e77329f00a29,1275797839,MEMORIAL SLOAN-KETTERING CANCER CENTER,Special Hospital,284300000X,353 E 68TH ST,NEW YORK,NY,10065,6464224404,40.7657326,-73.9582854
691efe51a095716360cd19a2,fe9dd1e9-0cd8-4c4d-a613-d7c9451f9d77,1689838047,COSMETIC CLINIC DERMATOLOGY,General Acute Care Hospital,282N00000X,5 E 98TH ST FL 5,NEW YORK,NY,10029,2122413050,40.7890717,-73.9538601
691efe51a095716360cd19a3,c0ce102a-a41e-4897-9fb5-3e0e439dea5c,1922262955,MEMORIAL SLOAN KETTERING CANCER CENTER,General Acute Care Hospital,282N00000X,1275 YORK AVE,NEW YORK,NY,10065,2126393266,40.7644262,-73.9569173
691efe51a095716360cd19a4,d274e990-cdf8-4a02-a803-7dde51d8d797,1235394099,MEMORIAL SLOAN-KETTERING CANCER CENTER,Special Hospital,284300000X,"1275 YORK AVENUE, BOX 435",NEW YORK,NY,10065,2126397537,40.7644262,-73.9569173
691efe51a095716360cd19a5,7df6563d-8c86-4837-a9d4-c72dc24b353f,1861657470,MEMORIAL SLOAN KETTERING CANCER CENTER,General Acute Care Hospital,282N00000X,1275 YORK AVE,NEW YORK,NY,10065,2126392000,40.7644262,-73.9569173
691efe51a095716360cd19a6,fdb34e96-3b6b-4e3c-847d-5580627aa4be,1598921470,NEW YORK UNIVERSITY MEDICAL CENTER,General Acute Care Hospital,282N00000X,550 1ST AVE,NEW YORK,NY,10016,2122637300,40.7420165,-73.9736533
691efe51a095716360cd19a7,65bd9a00-dde4-493c-9cb6-21e899fcffcb,1164688826,NEW YORK PRESBYTERIAN HOSPITAL,Children's Hospital,282NC2000X,3959 BROADWAY # BHN-616 DEPARTMENT OF PEDIATRIC PSYCHIATRY,NEW YORK,NY,10032,3478400351,40.8398048,-73.9414011
691efe51a095716360cd19a8,7a867089-7bf6-464f-a8ef-6733f1e76964,1003063280,MOUNT SINAI MEDICAL CENTER,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL,NEW YORK,NY,10029,8006374624,40.7901411,-73.95381929999999
691efe51a095716360cd19a9,a19a543e-d833-458f-a649-87b6bf7b0f03,1467609370,NEW YORK UNIVERSITY,General Acute Care Hospital,282N00000X,333 E 30TH ST APT 3K,NEW YORK,NY,10016,9174768329,40.7426725,-73.9757055
691efe51a095716360cd19aa,85b8c194-c587-4da3-8dd2-d462fffd7baa,1386892297,THE MOUNT SINAI HOSPITAL,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL BOX 1079,NEW YORK,NY,10029,2122413650,40.7901411,-73.95381929999999
691efe51a095716360cd19ab,c48a3638-a92d-462c-9344-a03d98226f04,1700035094,MEMORIAL SLOAN KETTERING CANCER CENTER,Chronic Disease Hospital,281P00000X,1275 YORK AVE,NEW YORK,NY,10065,2126397326,40.7644262,-73.9569173
691efe51a095716360cd19ac,c998a504-2a28-4e40-a8fe-91af2dd9aae6,1588813646,BETH ISRAEL MEDICAL CENTER,General Acute Care Hospital,282N00000X,281 1ST AVE,NEW YORK,NY,10003,3474954982,40.7328669,-73.9817051
691efe51a095716360cd19ad,15c71288-7c30-4294-970b-c5516b9e7671,1538318498,METROPOLITAN HOSPITAL CNETER,Children's Hospital,282NC2000X,1901 1ST AVE,NEW YORK,NY,10029,2124236262,40.7852328,-73.94502899999999
691efe51a095716360cd19ae,4b813c0a-3ae3-4233-96ce-430ad6b814a3,1235388034,NEW YORK PRESBYTERIAN,General Acute Care Hospital,282N00000X,445 E 68TH ST APT 10N,NEW YORK,NY,10065,2122033947,40.7648815,-73.956784
691efe51a095716360cd19af,ef11df69-9596-4ebe-8ed3-cc28aca4cb74,1801046446,NEW YORK PRESBYTERIAN HOSPITAL WEILL CORNELL MEDICAL CENTER,Special Hospital,284300000X,525 E 68TH ST BOX 312,NEW YORK,NY,10065,2127464055,40.7648658,-73.9539836
691efe51a095716360cd19b0,77e52609-195b-4094-9d61-b99a5fb8a3c7,1710137542,NEW YORK PRESBYTERIAN CORNELL,General Acute Care Hospital,282N00000X,525 E 68TH ST,NEW YORK,NY,10065,2127465454,40.7648658,-73.9539836
691efe51a095716360cd19b1,c7ab4445-aaed-42ed-85c7-8c4cd6130ad4,1588814222,NEW YORK PRESBYTERIAN HOSPITAL,Psychiatric Hospital,283Q00000X,622 WEST 168 STREET NEW YORK PRESBYTERIAN HOSPITAL,NEW YORK,NY,10032,6469422906,40.8411304,-73.9408887
691efe51a095716360cd19b2,2d810016-5f8e-4197-948d-a11e9f1c0275,1306098157,"NEW YORK NEUROLOGY & SLEEP MEDICINE, P.C.",General Acute Care Hospital,282N00000X,523 E 72ND ST 8TH FLOOR,NEW YORK,NY,10021,2127170231,40.7665633,-73.9524912
691efe51a095716360cd19b3,31c2dfb8-6cf5-4a55-9f45-28433d7c72dd,1871745224,THE MOUNT SINAI MEDICAL CENTER,General Acute Care Hospital,282N00000X,1184 5TH AVE FL 2,NEW YORK,NY,10029,2122416041,40.7900579,-73.9538592
691efe51a095716360cd19b4,e35a7a3b-24e1-4a66-b177-2a87ff195632,1073765566,NEW YORK PRESBYTERIAN/WEILL CORNELL HOSPITAL,Critical Access Hospital,282NC0060X,525 E 68TH ST,NEW YORK,NY,10065,2127465454,40.7648658,-73.9539836
691efe51a095716360cd19b5,cdd1f1c9-9232-4362-9a11-9151e05b2c27,1710139944,NYU LANGONE MEDICAL CENTER,Critical Access Hospital,282NC0060X,530 1ST AVE HCC-12 ROOM 1219,NEW YORK,NY,10016,2122632643,40.7420311,-73.9743163
691efe51a095716360cd19b6,8a494877-3671-4866-93c1-a4e93b2b1a66,1427200526,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,1320 YORK AVE APARTMENT 20X,NEW YORK,NY,10021,3522629388,40.7658261,-73.9541476
691efe51a095716360cd19b7,bf001d2b-fb4c-4781-b709-3d24c66257d7,1902058860,SAINT VINCENTS COMPREHENSIVE CANCER CENTER,General Acute Care Hospital,282N00000X,325 W 15TH ST,NEW YORK,NY,10011,2126046000,40.74121359999999,-74.003478
691efe51a095716360cd19b8,64fcc270-b121-4efe-bbb2-a3ded3018236,1831342765,JACOBI MEDICAL CENTER,General Acute Care Hospital,282N00000X,532 E 82ND ST APT 5,NEW YORK,NY,10028,6466207997,40.7726288,-73.9476695
691efe51a095716360cd19b9,3a767f77-d728-44fe-ab09-e05c6806969e,1619120888,NEW YORK PRESBYTERIAN,Special Hospital,284300000X,1320 YORK AVE APT: 24A,NEW YORK,NY,10021,2167916440,40.7658261,-73.9541476
691efe51a095716360cd19ba,67549408-f9b6-4c86-9ca1-bdbf7b71a155,1619121977,NEW YORK PRESYBTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,525 E 68TH ST BOX# 99,NEW YORK,NY,10065,5072029523,40.7648658,-73.9539836
691efe51a095716360cd19bb,c3890dac-eb9d-43a6-919d-52ab54eb867b,1801040944,NEW YORK EYE & EAR INFIRMARY,Children's Rehabilitation Hospital,283XC2000X,380 2ND AVE 9TH FLOOR,NEW YORK,NY,10010,6464387802,40.7369813,-73.9813485
691efe51a095716360cd19bc,3e0008d3-c99a-49af-9a6a-e33e44e22fda,1912151127,MEMORIAL SLOAN-KETTERING CANCER CENTER,Special Hospital,284300000X,1275 YORK AVE,NEW YORK,NY,10065,2126395915,40.7644262,-73.9569173
691efe51a095716360cd19bd,4af95626-24d7-4323-b272-36847d6bde21,1467607705,NY-PRESBYTERIAN HOSPITAL,Critical Access Hospital,282NC0060X,525 E 68TH ST J130,NEW YORK,NY,10065,2127463179,40.764285,-73.954258
691efe51a095716360cd19be,391b4977-e697-4f6e-937a-a6a17ddb846c,1538314711,BETH ISRAEL MEDICAL CENTER,General Acute Care Hospital,282N00000X,317 E 17TH ST 11 FIERMAN HALL,NEW YORK,NY,10003,2128441757,40.7341491,-73.9826441
691efe51a095716360cd19bf,72362892-b0eb-4843-8f61-6500134e6815,1649415571,BETH ISRAEL MEDICAL CENTER,Rehabilitation Hospital Unit,273Y00000X,FIRST AVENUE AND 16TH STREET,NEW YORK,NY,10003,2122563027,40.732686,-73.9816218
691efe51a095716360cd19c0,cbb14897-77b9-46d7-9cd0-8a699176b475,1508001405,ST. LUKES ROOSEVELT HOSPITAL CENTER,Psychiatric Hospital Unit,273R00000X,1111 AMSTERDAM AVENUE,NEW YORK,NY,10025,2122563027,40.8054067,-73.96133069999999
691efe51a095716360cd19c1,c731f820-d44b-44f1-aeb9-2ff921ceea73,1063657963,BETH ISRAEL MEDICAL CENTER,Psychiatric Hospital Unit,273R00000X,FIRST AVENUE & 16TH STREET,NEW YORK,NY,10003,2122563027,40.732686,-73.9816218
691efe51a095716360cd19c2,59d54ab0-acc4-4440-8577-f275d4c89650,1417192311,ST LUKES ROOSEVELT HOSPITAL CENTER,Rehabilitation Hospital Unit,273Y00000X,1111 AMSTERDAM AVE,NEW YORK,NY,10025,2122563027,40.8054067,-73.96133069999999
691efe51a095716360cd19c3,57cc89db-a11b-4bc5-a69b-2499dbb33c01,1013152453,MT. SINAI MEDICAL CENTER,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL BOX # 1495,NEW YORK,NY,10029,2122415566,40.7901411,-73.95381929999999
691efe51a095716360cd19c4,21e1988c-0550-4757-a6b7-c3567c8def02,1447497714,METROPOLITAN HOSPITAL,General Acute Care Hospital,282N00000X,1901 1ST AVE,NEW YORK,NY,10029,2124236464,40.7852328,-73.94502899999999
691efe51a095716360cd19c5,d80356d9-9a76-423f-9d3f-08b0f48d30f7,1376780304,HARLEM HOSPITAL CENTER,General Acute Care Hospital,282N00000X,506 LENOX AVE SOCIAL WORK DEPARTMENT,NEW YORK,NY,10037,2129394600,40.8146069,-73.9392886
691efe51a095716360cd19c6,e837c613-2707-402f-bc85-673f2872a4ac,1497992218,MOUNT SINAI HOSPITAL,General Acute Care Hospital,282N00000X,ONE GUSTAVE L. LEVY PLACE THE MOUNT SINAI HOSPITAL,NEW YORK,NY,10029,2122418449,40.7888899,-73.9540398
691efe51a095716360cd19c7,56efd235-80fa-4d2a-a2de-2570d858a6b3,1093952772,MT SINAI MEDICAL CENTER,General Acute Care Hospital,282N00000X,1468 MADISON AVE,NEW YORK,NY,10029,2122445211,40.7902728,-73.9521681
691efe51a095716360cd19c8,c79c2318-0743-49cb-babb-0a7e91f76968,1912145426,COLUMBIA UNIVERSITY MEDICAL CENTER,Children's Hospital,282NC2000X,622 W 168TH ST DEPARTMENT OF PEDIATRICS - CHN5-517,NEW YORK,NY,10032,2123058504,40.8410959,-73.9405652
691efe51a095716360cd19c9,195f1527-1619-4d4f-a51c-c92f0d4877cb,1336387588,NEW YORK SOCIETY FOR RELIEF OF THE RUPTURED AND CRIPPLED MAINTAINING T,General Acute Care Hospital,282N00000X,535 E 70TH ST,NEW YORK,NY,10021,2126061398,40.765048,-73.9529124
691efe51a095716360cd19ca,bce32d52-8637-4539-aed4-f9a52710d2bc,1679711626,MOUNT SINAI MEDICAL CENTER,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL,NEW YORK,NY,10029,2122416500,40.7901411,-73.95381929999999
691efe51a095716360cd19cb,6953c199-47c8-48d2-9821-be121d9b0994,1679713705,NYPRESBYTERIAN HOSPITAL,Special Hospital,284300000X,1320 YORK AVE APT 24A,NEW YORK,NY,10021,2167916440,40.7658261,-73.9541476
691efe51a095716360cd19cc,2d79b926-18b4-4a67-a231-e35ae1e59c05,1942441514,NEW YORK UNIVERSITY MEDICAL CENTER,General Acute Care Hospital,282N00000X,589 1ST AVE APT 4,NEW YORK,NY,10016,8474456001,40.7436363,-73.97392959999999
691efe51a095716360cd19cd,7c6af0a1-4d7c-4ac7-b53e-91825b0552a3,1285877738,SAINT MARY HOSPITAL,Children's Rehabilitation Hospital,283XC2000X,79 POST AVE,NEW YORK,NY,10034,9177431613,40.8637822,-73.9217997
691efe51a095716360cd19ce,1a294d56-d9dc-4438-86fc-6d1372ac7c5b,1144463605,LENOX HILL HOSPITAL,Special Hospital,284300000X,130 E 77TH ST FL 11,NEW YORK,NY,10075,2124342710,40.7736341,-73.9608439
691efe51a095716360cd19cf,82176431-ff1f-4e6d-92dc-a424afa349e9,1396989299,NEWYORK-PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,1051 RIVERSIDE DR BOX 94,NEW YORK,NY,10032,3143234152,40.8426267,-73.94455549999999
691efe51a095716360cd19d0,5d460e1d-7bb1-44a7-b5d8-7bd9e7e62134,1427292135,NEW YORK UNIVERSITY LANGONE MEDICAL CENTER,Chronic Disease Hospital,281P00000X,"550 FIRST AVE. NYU LANGONE MEDICAL CENTER,",NEW YORK,NY,10016,2122635506,40.7421225,-73.9739642
691efe51a095716360cd19d1,b149c115-c3e2-41cd-b26a-8165d4908c3b,1699919902,MT. SINAI SCHOOL OF MEDICINE,General Acute Care Hospital,282N00000X,1249 PARK AVE APT. 3G,NEW YORK,NY,10029,9549938749,40.7868651,-73.9517565
691efe51a095716360cd19d2,326af06f-5461-4e34-919b-f3d0d0486677,1689800120,MPC,Psychiatric Hospital,283Q00000X,600 EAST 125 ST. WARDS ISLAND COMPLEX,NEW YORK,NY,10035,6466726477,40.7891393,-73.9298302
691efe51a095716360cd19d3,0fe8299b-d145-4f4c-9864-9888c219c48d,1790912640,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,1320 YORK AVE APT 18D,NEW YORK,NY,10021,3215145231,40.7658261,-73.9541476
691efe51a095716360cd19d4,4a61f44b-ad3b-462f-b7e6-c807c1602df3,1508094418,BETH ISRAEL MEDICAL CENTER,General Acute Care Hospital,282N00000X,10 UNION SQ E SUITE 3M,NEW YORK,NY,10003,2128446810,40.7347943,-73.98953209999999
691efe51a095716360cd19d5,17bc763e-9846-4387-8986-fb975231ce80,1396975090,THE MOUNT SINAI HOSPITAL,General Acute Care Hospital,282N00000X,1249 PARK AVE APT. 12 D,NEW YORK,NY,10029,7347178689,40.7868651,-73.9517565
691efe51a095716360cd19d6,f0f01049-9f20-48ef-8535-30b8f508b92d,1366672933,MOUNT SINAI MEDICAL CENTER,General Acute Care Hospital,282N00000X,5 E 98TH ST 5TH FLOOR,NEW YORK,NY,10029,2122413288,40.7890717,-73.9538601
691efe51a095716360cd19d7,2ccc27ce-599f-4eba-9a67-8e83bf308de1,1629200035,MSKCC,Special Hospital,284300000X,1275 YORK AVE,NEW YORK,NY,10065,2126393210,40.7644262,-73.9569173
691efe51a095716360cd19d8,10cd635c-64c8-4f0c-b470-7ce43afbd033,1063645398,ST. VINCENT'S CATHOLIC MEDICAL CENTER,General Acute Care Hospital,282N00000X,153 W 11TH ST,NEW YORK,NY,10011,2126047000,40.7364656,-74.00052529999999
691efe51a095716360cd19d9,fe33adba-1a14-42fc-ad47-9b054bf0d90c,1639402456,THE MOUNT SINAI MEDICAL CENTER,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL,NEW YORK,NY,10029,2122415871,40.7901411,-73.95381929999999
691efe51a095716360cd19da,96bf0e2f-642c-4677-8731-f50f2afbc685,1457685208,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,525 E 68TH ST ROOM F1401G,NEW YORK,NY,10065,2127461677,40.7648658,-73.9539836
691efe51a095716360cd19db,8a0c0dd7-7d8e-474d-acb5-b14bfa303e5b,1811221245,NYU LANGONE MEDICAL CENTER,General Acute Care Hospital,282N00000X,560 1ST AVE TISCH 8W,NEW YORK,NY,10016,2122630593,40.7428178,-73.97390469999999
691efe51a095716360cd19dc,69d7d875-173b-46a4-8093-7bb4e2857f0e,1497080923,MORGAN STANLEY CHILDREN'S HOSPITAL OF NEW YORK,Children's Hospital,282NC2000X,3959 BROADWAY CHN 517,NEW YORK,NY,10032,2123055880,40.8398048,-73.9414011
691efe51a095716360cd19dd,33a0d31b-d74a-4558-830d-850ca1fb8e34,1578899878,NYU LANGONE MEDICAL CENTER,General Acute Care Hospital,282N00000X,550 1ST AVE,NEW YORK,NY,10016,2122637300,40.7420165,-73.9736533
691efe51a095716360cd19de,d58863e7-8792-44c0-90d8-a28984d1b280,1386972008,MOUNT SINAI MEDICAL CENTER,General Acute Care Hospital,282N00000X,5 EAST 95TH ST 12TH FLOOR,NEW YORK,NY,10029,2126598086,40.7870424,-73.9555105
691efe51a095716360cd19df,6af76377-6029-49ee-9266-32f51b95c7af,1053649509,HARLEM HOSPITAL,General Acute Care Hospital,282N00000X,506 LENOX AVE,NEW YORK,NY,10037,1212939100,40.8146069,-73.9392886
691efe51a095716360cd19e0,eda14042-03b9-4016-8ce7-df4b05528732,1235468885,ST. VINCENT'S CATHOLIC MEDICAL CENTER,General Acute Care Hospital,282N00000X,170 W 12TH ST,NEW YORK,NY,10011,8453047575,40.7369108,-74.00031109999999
691efe51a095716360cd19e1,3d06c22a-771d-43ef-b213-36b90d3e26e0,1588994891,THE NEW YORK AND PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,534 W 135TH ST RM 135,NEW YORK,NY,10031,2124912326,40.8196664,-73.95467239999999
691efe51a095716360cd19e2,9401675f-efde-4e0f-adf3-c8dc2845e92f,1699006478,HARLEM HOSPITAL CENTER,General Acute Care Hospital,282N00000X,210 E 102ND ST APT 13H,NEW YORK,NY,10029,9174707040,40.78838340000001,-73.9463919
691efe51a095716360cd19e3,2051e408-71c4-4569-80b9-51f79ad58ed4,1881926426,ST.LUKES-ROOSEVELT HOSPITAL,General Acute Care Hospital,282N00000X,1000 10TH AVE # 2T,NEW YORK,NY,10019,2126363600,40.7698575,-73.9871801
691efe51a095716360cd19e4,c32a366f-e450-4612-88fb-5fe8ab6409b7,1811229206,LONG ISLAND COLLEGE HOSPITAL,Psychiatric Hospital Unit,273R00000X,444 E 57TH ST,NEW YORK,NY,10022,2122238181,40.7573979,-73.9614351
691efe51a095716360cd19e5,04122e6f-a0fe-4bd7-b449-132b08b949e4,1881926004,ST VINCENT CATHOLIC MEDICAL CENTERS,General Acute Care Hospital,282N00000X,170 W 12TH ST,NEW YORK,NY,10011,2126048935,40.7369108,-74.00031109999999
691efe51a095716360cd19e6,4e4a19bd-eca4-4227-9978-ebc8406939a5,1912220153,NYU HOSPITAL FOR JOINT DISEASES,Chronic Disease Hospital,281P00000X,300 E 17TH ST,NEW YORK,NY,10003,2125986534,40.7341786,-73.983477
691efe51a095716360cd19e7,2c810799-f396-4c25-9407-f7bb8a8b0061,1255654463,MSKCC,Special Hospital,284300000X,160 E 53RD ST,NEW YORK,NY,10022,2126100117,40.7578557,-73.9700168
691efe51a095716360cd19e8,fc98593e-71b5-45dd-9b0d-c43ad2a3e1c5,1730404468,BELLEVUE HOSPITAL CENTER,General Acute Care Hospital,282N00000X,452 1ST AVE,NEW YORK,NY,10016,2125620000,40.7391684,-73.976467
691efe51a095716360cd19e9,075e31d7-8d1e-453d-9527-f3bb714af8d9,1972828564,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,525 E 68TH ST # 140 DEPARTMENT OF PSYCHIATRY,NEW YORK,NY,10065,2127463720,40.764341,-73.95409409999999
691efe51a095716360cd19ea,12c14340-2421-4bf6-8f39-355ecfde3af1,1609193309,BETH ISRAEL MEDICAL CENTER,General Acute Care Hospital,282N00000X,350 E 17TH STREET 18TH FLOOR DEPARTMENT OF NEPHROLOGY,NEW YORK,NY,10003,2124204063,40.7331694,-73.98158649999999
691efe51a095716360cd19eb,bcfc57d3-4b96-453f-b443-caaa0f91b1ef,1457678872,NYU SCHOOL OF MEDICINE,Rehabilitation Hospital,283X00000X,400 E 34TH ST,NEW YORK,NY,10016,2122636037,40.7432925,-73.9729025
691efe51a095716360cd19ec,445100e9-aecc-41ba-838e-3eb5b2c6bbbf,1750608998,NYP COLUMBIA,Psychiatric Hospital Unit,273R00000X,4588 BROADWAY 622 WEST 168TH ST,NEW YORK,NY,10040,2123425797,40.8394928,-73.9360395
691efe51a095716360cd19ed,004b8c28-a0fe-48f4-9b66-5e5269b98611,1396062352,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,177 FORT WASHINGTON AVE FLOOR 6,NEW YORK,NY,10032,2123423882,40.8415162,-73.9429931
691efe51a095716360cd19ee,535cc7a7-eee7-4ebb-b61a-fdd7c47bf461,1316265671,ST. LUKES - ROOSEVELT HOSPITAL,General Acute Care Hospital,282N00000X,1000 10TH AVE,NEW YORK,NY,10019,2125234330,40.770024,-73.9874562
691efe51a095716360cd19ef,70cb5791-0c1e-4466-9656-21cf9ea86f47,1710206560,RICHMOND UNIVERSITY MEDICAL CENTER,Medicare Defined Swing Bed Hospital Unit,275N00000X,22 RIVER TER APT 1F,NEW YORK,NY,10282,7188121492,40.7172998,-74.0158823
691efe51a095716360cd19f0,8ccd7d6e-71a6-4040-b0b3-e482dd22c4f3,1952621633,BETH ISRAEL MEDICAL CENTER,General Acute Care Hospital,282N00000X,40 WATERSIDE PLZ APT 8L,NEW YORK,NY,10010,8472129874,40.7377931,-73.97362509999999
691efe51a095716360cd19f1,6bc1254e-45b2-4f14-8421-3e074331eef6,1255652871,BELLEVUE HOSPITAL CENTER,Psychiatric Hospital,283Q00000X,462 1ST AVE,NEW YORK,NY,10016,2122636219,40.7388717,-73.9752894
691efe51a095716360cd19f2,6c669b57-90be-4482-98b4-e7665c3d24fc,1902118003,NEW YORK LANGONE MEDICAL CENTER,General Acute Care Hospital,282N00000X,"560 1ST AVE NURSING OFFICE, TH 183",NEW YORK,NY,10016,2122637411,40.7428178,-73.97390469999999
691efe51a095716360cd19f3,125e4196-2987-4be1-9f15-4e0d37e81780,1083926786,CGB SPEECH-LANGUAGE PATHOLOGY SERVICES,Rehabilitation Hospital,283X00000X,50 W 96TH ST SUITE 7D,NEW YORK,NY,10025,2122229520,40.7921368,-73.9661722
691efe51a095716360cd19f4,5b041f97-b588-452f-b57f-421f4d3dc266,1235442518,MEMORIAL SLOAN KETTERING CANCER CENTER,Chronic Disease Hospital,281P00000X,303 E 60TH ST APT 34I,NEW YORK,NY,10022,9179162903,40.7613541,-73.96318420000001
691efe51a095716360cd19f5,c36d6f91-e298-4186-95cb-fdb5e331f410,1215240148,ST. LUKE'S ROOSEVELT HOSPITAL,Special Hospital,284300000X,319 E 50TH ST APARTMENT 9E,NEW YORK,NY,10022,9732559819,40.754762,-73.967511
691efe51a095716360cd19f6,89173c19-1443-4c9d-867d-f0afbf4f4834,1346553880,ST LUKES ROOSEVELT,General Acute Care Hospital,282N00000X,10 AMSTERDAM AVENUE,NEW YORK,NY,10023,2014584809,40.7708733,-73.9875364
691efe51a095716360cd19f7,b09d0bc9-7c49-4fa9-8122-2c22a469f1a6,1912212366,BELLEVUE HOPITAL,General Acute Care Hospital,282N00000X,462 1ST AVE,NEW YORK,NY,10016,2125625762,40.7388717,-73.9752894
691efe51a095716360cd19f8,b1afc856-a626-4b49-a44b-9e3427908651,1619282431,BELLEVUE HOSPITAL CENTER HHC,General Acute Care Hospital,282N00000X,462 1ST AVE,NEW YORK,NY,10016,1212562414,40.7388717,-73.9752894
691efe51a095716360cd19f9,31e81fc5-8f34-43e4-8f0a-e8e39ba76aca,1467768002,MEMORIAL SLOAN KETTERING CANCER CENTER,Critical Access Hospital,282NC0060X,1275 YORK AVE,NEW YORK,NY,10065,2126392000,40.7644262,-73.9569173
691efe51a095716360cd19fa,89145188-f6e4-4652-83c5-a58e1ad2c421,1770890410,MOUNT SINAI HOSPITAL EARLY INTERVENTION,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL # 6000,NEW YORK,NY,10029,2127313752,40.7901411,-73.95381929999999
691efe51a095716360cd19fb,7823a53b-317c-43c9-8c2a-e1191ce32a4f,1851609796,MOUNT SINAI HOSPITAL,General Acute Care Hospital,282N00000X,320 E 94TH ST,NEW YORK,NY,10128,2124232976,40.782333,-73.9471949
691efe51a095716360cd19fc,4298530e-49d6-4010-afee-1a00f6be5b45,1598073173,THE COLUMBIA UNIVERSITY CLINIC FOR ANXIETY AND RELATED DISORDERS,Psychiatric Hospital,283Q00000X,3 COLUMBUS CIR SUITE 1425,NEW YORK,NY,10019,2122465740,40.7669152,-73.9822123
691efe51a095716360cd19fd,2d675e31-7bf9-4f99-a818-76f6c60053a8,1104135060,MOUNT SINAI SCHOOL OF MEDICINE OF NEW YORK UNIVERSITY,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL BOX # 1621,NEW YORK,NY,10029,2127317895,40.7901411,-73.95381929999999
691efe51a095716360cd19fe,55e813a0-597c-4bf3-aad1-cf11340a2255,1740599570,NEW YORK STATE PSYCHIATRIC INSTITUTE,Psychiatric Hospital,283Q00000X,504 W 136TH ST APT 6-C,NEW YORK,NY,10031,1646623779,40.819634,-73.9524675
691efe51a095716360cd19ff,30fc10a4-2215-4954-af42-8a202cd742d8,1093015638,ST. LUKES ROOSEVELT HOSPITAL - INN,General Acute Care Hospital,282N00000X,"515 W, 59TH ST., APT 4A",NEW YORK,NY,10019,9174022471,40.7710254,-73.9884383
691efe51a095716360cd1a00,a3158dec-0a53-4500-9787-499c0222c97d,1154622298,NEW YORK PRESBYTERIAN HOSPITAL - WEILL CORNELL,General Acute Care Hospital,282N00000X,525 E 68TH ST,NEW YORK,NY,10065,2127461584,40.7648658,-73.9539836
691efe51a095716360cd1a01,c2735217-fb04-4ec8-87fb-3f9d4b37a5fc,1336441559,MOUNT SINAI HOSPITAL,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL,NEW YORK,NY,10029,2128248100,40.7901411,-73.95381929999999
691efe51a095716360cd1a02,2e3d29b9-2c5b-4f07-8248-70583f078a9e,1487956983,LENOX HILL HOSPITAL,Psychiatric Hospital,283Q00000X,210 E 64TH ST,NEW YORK,NY,10065,2127027305,40.7640723,-73.9633151
691efe51a095716360cd1a03,4d06a7a7-f5b7-4acb-8b3a-cc3eb4c23597,1053614966,NEW YORK SOCIETY FOR THE RELIEF OF THE RUPTURED AND CRIPPLED MAINTAINI,Special Hospital,284300000X,535 E 70TH ST,NEW YORK,NY,10021,2126061268,40.765048,-73.9529124
691efe51a095716360cd1a04,8aab502d-ac19-4fbd-9de3-454eae0b9596,1083918221,NY PRESBYTERIAN HOSPITAL - CORNELL,Long Term Care Hospital,282E00000X,525 E 68TH ST BOX 207,NEW YORK,NY,10065,2127465380,40.7648658,-73.9539836
